ImageId,Label
14361,3
14362,8
14363,6
14364,1
14365,0
14366,8
14367,6
14368,4
14369,1
14370,1
14371,9
14372,1
14373,1
14374,8
14375,0
14376,9
14377,2
14378,2
14379,1
14380,7
14381,5
14382,4
14383,1
14384,4
14385,0
14386,8
14387,8
14388,8
14389,0
14390,8
14391,8
14392,2
14393,1
14394,0
14395,1
14396,2
14397,9
14398,4
14399,9
14400,9
14401,0
14402,6
14403,9
14404,3
14405,9
14406,9
14407,8
14408,8
14409,4
14410,2
14411,1
14412,2
14413,2
14414,5
14415,6
14416,2
14417,8
14418,1
14419,0
14420,6
14421,0
14422,8
14423,3
14424,8
14425,8
14426,0
14427,6
14428,7
14429,4
14430,1
14431,9
14432,9
14433,4
14434,0
14435,9
14436,1
14437,0
14438,8
14439,1
14440,8
14441,1
14442,3
14443,8
14444,0
14445,2
14446,0
14447,3
14448,9
14449,3
14450,8
14451,8
14452,2
14453,8
14454,1
14455,1
14456,0
14457,1
14458,9
14459,8
14460,1
14461,6
14462,1
14463,0
14464,2
14465,4
14466,4
14467,0
14468,1
14469,0
14470,1
14471,8
14472,3
14473,8
14474,2
14475,0
14476,2
14477,1
14478,3
14479,8
14480,8
14481,7
14482,1
14483,5
14484,1
14485,1
14486,2
14487,4
14488,0
14489,0
14490,4
14491,8
14492,8
14493,8
14494,2
14495,8
14496,8
14497,5
14498,9
14499,0
14500,3
14501,2
14502,9
14503,8
14504,2
14505,0
14506,2
14507,8
14508,5
14509,8
14510,6
14511,9
14512,9
14513,1
14514,3
14515,2
14516,2
14517,1
14518,1
14519,1
14520,2
14521,4
14522,3
14523,0
14524,9
14525,0
14526,0
14527,4
14528,9
14529,4
14530,3
14531,0
14532,8
14533,2
14534,6
14535,7
14536,3
14537,6
14538,4
14539,9
14540,2
14541,0
14542,9
14543,8
14544,5
14545,4
14546,3
14547,0
14548,9
14549,0
14550,9
14551,0
14552,3
14553,8
14554,2
14555,4
14556,8
14557,8
14558,9
14559,7
14560,2
14561,3
14562,3
14563,1
14564,0
14565,0
14566,0
14567,3
14568,7
14569,0
14570,5
14571,2
14572,0
14573,7
14574,9
14575,1
14576,2
14577,0
14578,5
14579,0
14580,8
14581,3
14582,6
14583,1
14584,9
14585,9
14586,4
14587,1
14588,0
14589,9
14590,3
14591,7
14592,0
14593,1
14594,9
14595,0
14596,6
14597,6
14598,7
14599,0
14600,3
14601,9
14602,9
14603,1
14604,3
14605,1
14606,6
14607,5
14608,0
14609,6
14610,0
14611,1
14612,9
14613,8
14614,8
14615,8
14616,8
14617,8
14618,8
14619,4
14620,0
14621,9
14622,0
14623,0
14624,8
14625,4
14626,2
14627,4
14628,8
14629,4
14630,4
14631,1
14632,7
14633,0
14634,1
14635,0
14636,2
14637,9
14638,7
14639,6
14640,8
14641,0
14642,8
14643,8
14644,9
14645,0
14646,6
14647,1
14648,8
14649,0
14650,2
14651,7
14652,7
14653,9
14654,5
14655,6
14656,1
14657,8
14658,9
14659,8
14660,0
14661,1
14662,2
14663,0
14664,8
14665,9
14666,5
14667,7
14668,9
14669,7
14670,6
14671,1
14672,0
14673,8
14674,1
14675,4
14676,9
14677,1
14678,5
14679,8
14680,1
14681,5
14682,9
14683,1
14684,5
14685,1
14686,9
14687,3
14688,8
14689,1
14690,1
14691,9
14692,6
14693,0
14694,1
14695,8
14696,5
14697,0
14698,7
14699,4
14700,8
14701,1
14702,2
14703,9
14704,2
14705,1
14706,3
14707,5
14708,1
14709,0
14710,3
14711,8
14712,9
14713,2
14714,0
14715,1
14716,1
14717,8
14718,3
14719,9
14720,7
14721,5
14722,8
14723,1
14724,6
14725,0
14726,8
14727,6
14728,2
14729,0
14730,3
14731,8
14732,6
14733,8
14734,8
14735,9
14736,0
14737,8
14738,9
14739,9
14740,0
14741,4
14742,1
14743,0
14744,0
14745,9
14746,8
14747,0
14748,3
14749,0
14750,4
14751,1
14752,2
14753,1
14754,1
14755,8
14756,7
14757,3
14758,8
14759,2
14760,2
14761,0
14762,4
14763,4
14764,4
14765,0
14766,3
14767,0
14768,8
14769,4
14770,1
14771,0
14772,8
14773,8
14774,5
14775,1
14776,1
14777,1
14778,1
14779,8
14780,8
14781,9
14782,4
14783,9
14784,3
14785,9
14786,1
14787,0
14788,2
14789,4
14790,1
14791,2
14792,8
14793,1
14794,1
14795,0
14796,0
14797,0
14798,3
14799,4
14800,0
14801,4
14802,4
14803,0
14804,2
14805,8
14806,5
14807,3
14808,0
14809,9
14810,1
14811,3
14812,0
14813,8
14814,9
14815,6
14816,0
14817,5
14818,0
14819,9
14820,0
14821,9
14822,7
14823,8
14824,9
14825,1
14826,2
14827,8
14828,1
14829,9
14830,1
14831,3
14832,8
14833,1
14834,5
14835,7
14836,8
14837,0
14838,5
14839,7
14840,3
14841,1
14842,0
14843,1
14844,0
14845,1
14846,2
14847,2
14848,3
14849,0
14850,0
14851,8
14852,4
14853,3
14854,9
14855,1
14856,7
14857,8
14858,8
14859,8
14860,5
14861,8
14862,3
14863,0
14864,4
14865,8
14866,9
14867,1
14868,9
14869,0
14870,0
14871,2
14872,9
14873,1
14874,8
14875,8
14876,0
14877,8
14878,9
14879,3
14880,3
14881,1
14882,5
14883,3
14884,9
14885,1
14886,0
14887,5
14888,8
14889,8
14890,9
14891,6
14892,3
14893,8
14894,7
14895,9
14896,0
14897,3
14898,2
14899,3
14900,7
14901,0
14902,8
14903,7
14904,9
14905,3
14906,3
14907,0
14908,9
14909,0
14910,2
14911,0
14912,1
14913,4
14914,8
14915,2
14916,4
14917,1
14918,1
14919,1
14920,9
14921,8
14922,4
14923,4
14924,1
14925,8
14926,1
14927,0
14928,0
14929,9
14930,9
14931,0
14932,4
14933,2
14934,6
14935,4
14936,8
14937,2
14938,3
14939,0
14940,0
14941,9
14942,9
14943,3
14944,1
14945,1
14946,0
14947,0
14948,9
14949,9
14950,0
14951,4
14952,5
14953,9
14954,0
14955,9
14956,2
14957,1
14958,9
14959,5
14960,8
14961,0
14962,2
14963,8
14964,3
14965,2
14966,8
14967,8
14968,3
14969,4
14970,1
14971,1
14972,1
14973,1
14974,2
14975,0
14976,4
14977,4
14978,0
14979,9
14980,6
14981,0
14982,9
14983,0
14984,4
14985,5
14986,9
14987,8
14988,2
14989,8
14990,5
14991,5
14992,1
14993,2
14994,8
14995,9
14996,4
14997,4
14998,0
14999,8
15000,8
15001,0
15002,3
15003,9
15004,2
15005,7
15006,2
15007,0
15008,7
15009,0
15010,8
15011,9
15012,8
15013,0
15014,9
15015,1
15016,2
15017,1
15018,9
15019,9
15020,2
15021,9
15022,0
15023,0
15024,0
15025,8
15026,3
15027,7
15028,9
15029,1
15030,5
15031,2
15032,5
15033,8
15034,8
15035,5
15036,1
15037,8
15038,1
15039,4
15040,7
15041,4
15042,8
15043,9
15044,4
15045,8
15046,8
15047,0
15048,0
15049,4
15050,0
15051,2
15052,8
15053,1
15054,0
15055,8
15056,5
15057,4
15058,0
15059,9
15060,9
15061,1
15062,9
15063,3
15064,8
15065,3
15066,8
15067,6
15068,8
15069,2
15070,6
15071,9
15072,0
15073,2
15074,0
15075,2
15076,7
15077,9
15078,8
15079,1
15080,7
15081,3
15082,0
15083,7
15084,0
15085,3
15086,9
15087,0
15088,3
15089,8
15090,3
15091,2
15092,9
15093,6
15094,9
15095,0
15096,6
15097,0
15098,4
15099,0
15100,9
15101,2
15102,0
15103,9
15104,3
15105,4
15106,1
15107,0
15108,8
15109,3
15110,8
15111,2
15112,5
15113,0
15114,6
15115,0
15116,1
15117,9
15118,2
15119,0
15120,0
15121,1
15122,7
15123,3
15124,9
15125,8
15126,5
15127,3
15128,1
15129,8
15130,8
15131,2
15132,1
15133,8
15134,6
15135,7
15136,9
15137,9
15138,4
15139,6
15140,8
15141,4
15142,0
15143,3
15144,4
15145,8
15146,2
15147,6
15148,1
15149,1
15150,9
15151,1
15152,0
15153,6
15154,1
15155,3
15156,8
15157,9
15158,0
15159,0
15160,9
15161,9
15162,9
15163,8
15164,8
15165,6
15166,9
15167,0
15168,2
15169,9
15170,2
15171,0
15172,8
15173,5
15174,5
15175,3
15176,3
15177,8
15178,9
15179,3
15180,1
15181,5
15182,9
15183,4
15184,8
15185,8
15186,8
15187,0
15188,1
15189,0
15190,8
15191,2
15192,1
15193,9
15194,8
15195,8
15196,8
15197,1
15198,1
15199,8
15200,1
15201,8
15202,0
15203,6
15204,5
15205,9
15206,4
15207,3
15208,3
15209,6
15210,9
15211,3
15212,8
15213,0
15214,8
15215,3
15216,0
15217,1
15218,9
15219,0
15220,0
15221,8
15222,0
15223,1
15224,5
15225,8
15226,1
15227,0
15228,0
15229,9
15230,1
15231,0
15232,6
15233,5
15234,8
15235,6
15236,8
15237,2
15238,0
15239,2
15240,8
15241,2
15242,8
15243,1
15244,1
15245,0
15246,3
15247,8
15248,7
15249,3
15250,5
15251,0
15252,1
15253,4
15254,7
15255,9
15256,2
15257,9
15258,5
15259,8
15260,8
15261,2
15262,2
15263,2
15264,2
15265,2
15266,1
15267,0
15268,2
15269,9
15270,8
15271,1
15272,8
15273,9
15274,9
15275,0
15276,3
15277,6
15278,8
15279,3
15280,3
15281,0
15282,9
15283,8
15284,0
15285,9
15286,6
15287,0
15288,7
15289,0
15290,7
15291,1
15292,1
15293,9
15294,1
15295,2
15296,1
15297,9
15298,8
15299,1
15300,9
15301,0
15302,8
15303,8
15304,9
15305,8
15306,9
15307,0
15308,3
15309,7
15310,8
15311,8
15312,1
15313,4
15314,1
15315,0
15316,6
15317,4
15318,8
15319,0
15320,0
15321,1
15322,8
15323,1
15324,2
15325,0
15326,9
15327,3
15328,1
15329,9
15330,2
15331,0
15332,5
15333,5
15334,0
15335,1
15336,0
15337,1
15338,2
15339,9
15340,2
15341,3
15342,2
15343,4
15344,6
15345,7
15346,6
15347,5
15348,7
15349,6
15350,0
15351,5
15352,6
15353,8
15354,8
15355,1
15356,5
15357,0
15358,1
15359,0
15360,1
15361,9
15362,8
15363,1
15364,6
15365,3
15366,1
15367,8
15368,4
15369,9
15370,9
15371,8
15372,8
15373,2
15374,6
15375,1
15376,7
15377,8
15378,4
15379,1
15380,6
15381,3
15382,2
15383,0
15384,3
15385,8
15386,5
15387,8
15388,0
15389,2
15390,1
15391,7
15392,1
15393,3
15394,0
15395,0
15396,0
15397,0
15398,9
15399,9
15400,8
15401,3
15402,9
15403,7
15404,9
15405,8
15406,6
15407,5
15408,4
15409,0
15410,1
15411,8
15412,0
15413,3
15414,8
15415,6
15416,8
15417,9
15418,1
15419,4
15420,9
15421,7
15422,9
15423,8
15424,1
15425,0
15426,0
15427,1
15428,4
15429,8
15430,2
15431,7
15432,5
15433,9
15434,1
15435,1
15436,2
15437,1
15438,6
15439,8
15440,1
15441,9
15442,0
15443,8
15444,6
15445,4
15446,0
15447,8
15448,1
15449,9
15450,0
15451,6
15452,0
15453,0
15454,1
15455,8
15456,9
15457,0
15458,9
15459,9
15460,7
15461,2
15462,7
15463,2
15464,8
15465,7
15466,0
15467,1
15468,4
15469,3
15470,9
15471,9
15472,0
15473,7
15474,1
15475,8
15476,8
15477,9
15478,9
15479,9
15480,0
15481,0
15482,0
15483,9
15484,3
15485,8
15486,0
15487,2
15488,2
15489,9
15490,9
15491,8
15492,1
15493,2
15494,5
15495,4
15496,0
15497,9
15498,2
15499,8
15500,1
15501,3
15502,0
15503,8
15504,7
15505,5
15506,2
15507,3
15508,3
15509,2
15510,8
15511,3
15512,8
15513,0
15514,9
15515,4
15516,8
15517,7
15518,1
15519,1
15520,3
15521,2
15522,9
15523,3
15524,8
15525,3
15526,5
15527,7
15528,1
15529,8
15530,7
15531,5
15532,1
15533,0
15534,2
15535,5
15536,9
15537,8
15538,1
15539,1
15540,6
15541,8
15542,8
15543,2
15544,8
15545,3
15546,1
15547,7
15548,5
15549,4
15550,2
15551,6
15552,7
15553,3
15554,5
15555,4
15556,8
15557,7
15558,2
15559,3
15560,8
15561,0
15562,5
15563,1
15564,1
15565,8
15566,5
15567,1
15568,6
15569,3
15570,4
15571,1
15572,2
15573,1
15574,8
15575,4
15576,9
15577,8
15578,8
15579,4
15580,7
15581,0
15582,0
15583,3
15584,0
15585,2
15586,6
15587,3
15588,2
15589,7
15590,8
15591,9
15592,7
15593,1
15594,8
15595,7
15596,3
15597,0
15598,6
15599,2
15600,3
15601,0
15602,9
15603,9
15604,2
15605,8
15606,1
15607,6
15608,4
15609,1
15610,6
15611,7
15612,9
15613,6
15614,8
15615,7
15616,2
15617,4
15618,7
15619,2
15620,1
15621,0
15622,6
15623,0
15624,3
15625,2
15626,9
15627,3
15628,8
15629,4
15630,8
15631,0
15632,5
15633,7
15634,4
15635,3
15636,8
15637,3
15638,1
15639,3
15640,5
15641,6
15642,6
15643,8
15644,8
15645,8
15646,0
15647,0
15648,5
15649,3
15650,0
15651,0
15652,0
15653,9
15654,0
15655,1
15656,2
15657,7
15658,5
15659,3
15660,0
15661,9
15662,2
15663,0
15664,8
15665,3
15666,1
15667,9
15668,5
15669,1
15670,8
15671,2
15672,8
15673,8
15674,5
15675,3
15676,7
15677,8
15678,0
15679,0
15680,0
15681,8
15682,8
15683,1
15684,2
15685,1
15686,0
15687,4
15688,8
15689,3
15690,3
15691,1
15692,2
15693,8
15694,2
15695,7
15696,8
15697,0
15698,4
15699,6
15700,9
15701,1
15702,0
15703,8
15704,4
15705,8
15706,8
15707,7
15708,8
15709,8
15710,3
15711,2
15712,9
15713,8
15714,0
15715,3
15716,4
15717,0
15718,0
15719,8
15720,8
15721,8
15722,1
15723,1
15724,0
15725,5
15726,1
15727,5
15728,8
15729,3
15730,0
15731,4
15732,3
15733,7
15734,6
15735,1
15736,5
15737,4
15738,1
15739,3
15740,3
15741,7
15742,0
15743,8
15744,3
15745,4
15746,1
15747,0
15748,9
15749,9
15750,1
15751,8
15752,3
15753,3
15754,9
15755,5
15756,6
15757,1
15758,0
15759,6
15760,9
15761,0
15762,4
15763,9
15764,4
15765,1
15766,0
15767,2
15768,8
15769,1
15770,1
15771,6
15772,3
15773,4
15774,0
15775,9
15776,9
15777,9
15778,8
15779,9
15780,0
15781,2
15782,2
15783,6
15784,8
15785,4
15786,1
15787,2
15788,0
15789,3
15790,9
15791,9
15792,7
15793,8
15794,8
15795,2
15796,7
15797,8
15798,3
15799,6
15800,8
15801,3
15802,3
15803,0
15804,8
15805,3
15806,0
15807,1
15808,9
15809,8
15810,0
15811,0
15812,0
15813,3
15814,2
15815,5
15816,1
15817,7
15818,2
15819,3
15820,8
15821,9
15822,9
15823,8
15824,1
15825,1
15826,8
15827,0
15828,3
15829,0
15830,0
15831,5
15832,8
15833,9
15834,9
15835,2
15836,9
15837,1
15838,5
15839,7
15840,0
15841,1
15842,8
15843,3
15844,9
15845,2
15846,0
15847,8
15848,6
15849,7
15850,2
15851,9
15852,3
15853,3
15854,9
15855,9
15856,8
15857,5
15858,4
15859,0
15860,9
15861,8
15862,3
15863,8
15864,7
15865,0
15866,9
15867,1
15868,6
15869,4
15870,3
15871,8
15872,1
15873,0
15874,7
15875,9
15876,7
15877,9
15878,0
15879,8
15880,9
15881,0
15882,0
15883,1
15884,9
15885,8
15886,7
15887,9
15888,6
15889,6
15890,6
15891,2
15892,8
15893,3
15894,1
15895,5
15896,3
15897,3
15898,8
15899,3
15900,6
15901,2
15902,3
15903,0
15904,0
15905,0
15906,8
15907,0
15908,8
15909,3
15910,8
15911,0
15912,1
15913,5
15914,7
15915,8
15916,0
15917,7
15918,3
15919,7
15920,0
15921,8
15922,8
15923,3
15924,0
15925,8
15926,2
15927,2
15928,9
15929,8
15930,9
15931,1
15932,1
15933,0
15934,6
15935,0
15936,9
15937,0
15938,0
15939,6
15940,3
15941,4
15942,5
15943,0
15944,1
15945,6
15946,8
15947,1
15948,0
15949,9
15950,1
15951,8
15952,2
15953,8
15954,8
15955,8
15956,7
15957,0
15958,2
15959,7
15960,9
15961,1
15962,1
15963,8
15964,9
15965,8
15966,8
15967,2
15968,8
15969,5
15970,2
15971,9
15972,0
15973,9
15974,0
15975,8
15976,4
15977,5
15978,3
15979,0
15980,0
15981,8
15982,1
15983,5
15984,5
15985,1
15986,3
15987,9
15988,8
15989,2
15990,4
15991,5
15992,8
15993,0
15994,0
15995,8
15996,8
15997,0
15998,7
15999,0
16000,2
16001,9
16002,0
16003,1
16004,6
16005,7
16006,1
16007,2
16008,7
16009,8
16010,7
16011,8
16012,7
16013,1
16014,2
16015,8
16016,9
16017,0
16018,1
16019,2
16020,3
16021,1
16022,0
16023,0
16024,8
16025,8
16026,2
16027,3
16028,4
16029,3
16030,2
16031,9
16032,8
16033,3
16034,9
16035,4
16036,8
16037,9
16038,2
16039,8
16040,3
16041,8
16042,0
16043,8
16044,2
16045,8
16046,9
16047,9
16048,8
16049,7
16050,9
16051,8
16052,0
16053,0
16054,5
16055,8
16056,1
16057,8
16058,3
16059,0
16060,5
16061,2
16062,2
16063,1
16064,3
16065,5
16066,9
16067,9
16068,9
16069,6
16070,8
16071,2
16072,3
16073,6
16074,6
16075,2
16076,9
16077,0
16078,3
16079,8
16080,9
16081,5
16082,7
16083,1
16084,3
16085,9
16086,8
16087,2
16088,0
16089,2
16090,7
16091,9
16092,9
16093,5
16094,0
16095,0
16096,9
16097,1
16098,8
16099,3
16100,1
16101,8
16102,0
16103,0
16104,8
16105,0
16106,5
16107,9
16108,2
16109,8
16110,6
16111,8
16112,2
16113,6
16114,0
16115,0
16116,0
16117,1
16118,8
16119,8
16120,9
16121,7
16122,1
16123,3
16124,1
16125,8
16126,5
16127,4
16128,6
16129,8
16130,2
16131,3
16132,9
16133,1
16134,0
16135,3
16136,0
16137,7
16138,1
16139,3
16140,7
16141,8
16142,9
16143,8
16144,3
16145,8
16146,3
16147,9
16148,8
16149,0
16150,2
16151,8
16152,7
16153,4
16154,1
16155,3
16156,4
16157,2
16158,8
16159,2
16160,1
16161,7
16162,5
16163,3
16164,4
16165,6
16166,9
16167,1
16168,1
16169,7
16170,5
16171,4
16172,8
16173,8
16174,8
16175,6
16176,6
16177,1
16178,1
16179,3
16180,1
16181,5
16182,9
16183,8
16184,5
16185,0
16186,9
16187,1
16188,4
16189,2
16190,7
16191,8
16192,8
16193,8
16194,6
16195,0
16196,2
16197,0
16198,1
16199,0
16200,3
16201,9
16202,3
16203,1
16204,5
16205,1
16206,1
16207,0
16208,2
16209,6
16210,8
16211,2
16212,1
16213,9
16214,2
16215,9
16216,9
16217,5
16218,5
16219,0
16220,6
16221,0
16222,1
16223,5
16224,4
16225,4
16226,9
16227,3
16228,5
16229,3
16230,2
16231,1
16232,3
16233,9
16234,4
16235,4
16236,0
16237,2
16238,4
16239,1
16240,5
16241,3
16242,7
16243,9
16244,0
16245,8
16246,5
16247,0
16248,0
16249,7
16250,9
16251,4
16252,0
16253,2
16254,1
16255,9
16256,1
16257,8
16258,9
16259,7
16260,1
16261,2
16262,0
16263,7
16264,8
16265,0
16266,9
16267,9
16268,8
16269,5
16270,3
16271,5
16272,2
16273,2
16274,9
16275,9
16276,4
16277,8
16278,0
16279,8
16280,0
16281,8
16282,3
16283,0
16284,6
16285,8
16286,5
16287,9
16288,8
16289,5
16290,2
16291,8
16292,2
16293,0
16294,6
16295,8
16296,7
16297,2
16298,4
16299,4
16300,2
16301,9
16302,0
16303,4
16304,1
16305,0
16306,7
16307,9
16308,1
16309,1
16310,3
16311,7
16312,1
16313,7
16314,2
16315,6
16316,2
16317,9
16318,9
16319,8
16320,3
16321,0
16322,1
16323,6
16324,5
16325,8
16326,9
16327,1
16328,8
16329,2
16330,2
16331,1
16332,0
16333,8
16334,8
16335,6
16336,6
16337,9
16338,6
16339,1
16340,0
16341,6
16342,0
16343,0
16344,0
16345,3
16346,3
16347,7
16348,8
16349,0
16350,3
16351,9
16352,9
16353,8
16354,8
16355,8
16356,5
16357,8
16358,6
16359,8
16360,0
16361,1
16362,8
16363,0
16364,0
16365,1
16366,6
16367,8
16368,1
16369,1
16370,1
16371,8
16372,2
16373,4
16374,0
16375,0
16376,9
16377,9
16378,0
16379,8
16380,9
16381,9
16382,8
16383,1
16384,8
16385,5
16386,0
16387,1
16388,1
16389,0
16390,0
16391,0
16392,0
16393,2
16394,7
16395,7
16396,3
16397,8
16398,8
16399,9
16400,0
16401,1
16402,4
16403,9
16404,2
16405,7
16406,6
16407,8
16408,4
16409,7
16410,2
16411,7
16412,7
16413,5
16414,5
16415,8
16416,5
16417,5
16418,9
16419,3
16420,9
16421,7
16422,6
16423,0
16424,8
16425,0
16426,3
16427,6
16428,2
16429,2
16430,0
16431,3
16432,8
16433,0
16434,9
16435,3
16436,9
16437,8
16438,9
16439,5
16440,1
16441,8
16442,8
16443,9
16444,8
16445,8
16446,0
16447,0
16448,9
16449,1
16450,8
16451,1
16452,5
16453,8
16454,9
16455,0
16456,0
16457,2
16458,7
16459,1
16460,0
16461,4
16462,5
16463,9
16464,2
16465,8
16466,0
16467,1
16468,0
16469,9
16470,2
16471,2
16472,5
16473,3
16474,3
16475,2
16476,9
16477,3
16478,1
16479,4
16480,9
16481,0
16482,0
16483,3
16484,2
16485,1
16486,0
16487,7
16488,3
16489,8
16490,4
16491,1
16492,3
16493,5
16494,3
16495,7
16496,4
16497,0
16498,2
16499,4
16500,0
16501,7
16502,4
16503,9
16504,4
16505,0
16506,5
16507,3
16508,9
16509,1
16510,9
16511,3
16512,0
16513,1
16514,7
16515,2
16516,0
16517,0
16518,3
16519,9
16520,8
16521,2
16522,7
16523,9
16524,2
16525,1
16526,6
16527,0
16528,3
16529,0
16530,1
16531,8
16532,1
16533,9
16534,2
16535,8
16536,4
16537,0
16538,8
16539,8
16540,0
16541,5
16542,8
16543,4
16544,1
16545,0
16546,0
16547,4
16548,0
16549,1
16550,3
16551,7
16552,7
16553,4
16554,0
16555,0
16556,2
16557,1
16558,4
16559,2
16560,2
16561,8
16562,8
16563,1
16564,2
16565,9
16566,1
16567,2
16568,2
16569,0
16570,0
16571,8
16572,2
16573,9
16574,8
16575,9
16576,2
16577,8
16578,0
16579,7
16580,0
16581,1
16582,0
16583,9
16584,8
16585,1
16586,3
16587,6
16588,0
16589,7
16590,0
16591,9
16592,0
16593,1
16594,1
16595,9
16596,2
16597,4
16598,2
16599,9
16600,5
16601,8
16602,3
16603,2
16604,0
16605,5
16606,6
16607,9
16608,2
16609,3
16610,9
16611,8
16612,1
16613,5
16614,9
16615,3
16616,4
16617,3
16618,8
16619,7
16620,9
16621,9
16622,9
16623,8
16624,9
16625,2
16626,1
16627,0
16628,9
16629,1
16630,9
16631,6
16632,4
16633,9
16634,2
16635,4
16636,3
16637,5
16638,1
16639,0
16640,5
16641,7
16642,0
16643,9
16644,0
16645,1
16646,0
16647,4
16648,4
16649,0
16650,1
16651,9
16652,1
16653,8
16654,0
16655,9
16656,8
16657,0
16658,4
16659,9
16660,2
16661,1
16662,8
16663,8
16664,1
16665,8
16666,0
16667,4
16668,0
16669,1
16670,0
16671,3
16672,0
16673,0
16674,0
16675,8
16676,7
16677,0
16678,2
16679,0
16680,8
16681,3
16682,8
16683,5
16684,9
16685,6
16686,5
16687,9
16688,4
16689,6
16690,6
16691,2
16692,0
16693,5
16694,5
16695,2
16696,7
16697,0
16698,1
16699,3
16700,1
16701,9
16702,2
16703,1
16704,1
16705,6
16706,2
16707,7
16708,8
16709,5
16710,5
16711,9
16712,8
16713,9
16714,5
16715,0
16716,8
16717,6
16718,2
16719,9
16720,9
16721,1
16722,6
16723,4
16724,8
16725,2
16726,0
16727,0
16728,4
16729,8
16730,0
16731,5
16732,2
16733,2
16734,9
16735,7
16736,3
16737,6
16738,2
16739,2
16740,9
16741,0
16742,1
16743,0
16744,1
16745,3
16746,1
16747,9
16748,2
16749,3
16750,6
16751,0
16752,7
16753,4
16754,8
16755,0
16756,7
16757,5
16758,8
16759,1
16760,2
16761,8
16762,9
16763,0
16764,0
16765,9
16766,8
16767,8
16768,3
16769,2
16770,4
16771,8
16772,8
16773,9
16774,2
16775,4
16776,7
16777,4
16778,8
16779,3
16780,8
16781,8
16782,2
16783,0
16784,9
16785,8
16786,8
16787,0
16788,9
16789,4
16790,8
16791,4
16792,3
16793,7
16794,0
16795,2
16796,1
16797,8
16798,6
16799,8
16800,1
16801,1
16802,1
16803,0
16804,1
16805,6
16806,5
16807,1
16808,9
16809,2
16810,8
16811,3
16812,9
16813,7
16814,7
16815,4
16816,0
16817,0
16818,8
16819,1
16820,1
16821,1
16822,9
16823,8
16824,1
16825,1
16826,8
16827,3
16828,8
16829,2
16830,6
16831,1
16832,0
16833,0
16834,8
16835,0
16836,2
16837,9
16838,8
16839,4
16840,5
16841,7
16842,0
16843,8
16844,3
16845,8
16846,1
16847,3
16848,2
16849,0
16850,2
16851,2
16852,9
16853,9
16854,9
16855,0
16856,9
16857,1
16858,8
16859,8
16860,2
16861,3
16862,9
16863,9
16864,3
16865,7
16866,8
16867,0
16868,8
16869,0
16870,2
16871,8
16872,0
16873,0
16874,7
16875,5
16876,0
16877,1
16878,1
16879,0
16880,3
16881,2
16882,5
16883,0
16884,8
16885,4
16886,9
16887,9
16888,3
16889,6
16890,2
16891,9
16892,8
16893,3
16894,8
16895,2
16896,0
16897,0
16898,8
16899,9
16900,8
16901,1
16902,0
16903,9
16904,9
16905,8
16906,4
16907,9
16908,1
16909,5
16910,5
16911,0
16912,0
16913,9
16914,9
16915,8
16916,2
16917,5
16918,0
16919,1
16920,0
16921,0
16922,9
16923,1
16924,7
16925,7
16926,8
16927,9
16928,3
16929,2
16930,8
16931,9
16932,8
16933,7
16934,0
16935,0
16936,8
16937,1
16938,8
16939,0
16940,3
16941,4
16942,1
16943,5
16944,0
16945,1
16946,1
16947,9
16948,8
16949,8
16950,8
16951,0
16952,0
16953,2
16954,1
16955,0
16956,0
16957,0
16958,0
16959,2
16960,6
16961,5
16962,6
16963,1
16964,9
16965,8
16966,3
16967,0
16968,0
16969,0
16970,9
16971,1
16972,0
16973,2
16974,0
16975,8
16976,1
16977,1
16978,7
16979,5
16980,8
16981,7
16982,8
16983,1
16984,0
16985,4
16986,2
16987,1
16988,1
16989,1
16990,1
16991,8
16992,8
16993,3
16994,9
16995,7
16996,2
16997,1
16998,2
16999,9
17000,0
17001,8
17002,8
17003,9
17004,8
17005,7
17006,0
17007,8
17008,5
17009,2
17010,3
17011,9
17012,5
17013,8
17014,8
17015,9
17016,7
17017,2
17018,1
17019,9
17020,6
17021,1
17022,8
17023,8
17024,8
17025,8
17026,8
17027,4
17028,3
17029,2
17030,6
17031,2
17032,4
17033,9
17034,3
17035,8
17036,1
17037,5
17038,4
17039,0
17040,9
17041,0
17042,8
17043,2
17044,6
17045,3
17046,9
17047,0
17048,9
17049,6
17050,8
17051,9
17052,8
17053,9
17054,7
17055,0
17056,8
17057,1
17058,7
17059,4
17060,6
17061,8
17062,0
17063,9
17064,1
17065,1
17066,0
17067,9
17068,9
17069,2
17070,1
17071,2
17072,9
17073,3
17074,0
17075,8
17076,0
17077,1
17078,0
17079,1
17080,8
17081,0
17082,4
17083,8
17084,2
17085,8
17086,9
17087,2
17088,9
17089,5
17090,3
17091,0
17092,7
17093,8
17094,9
17095,6
17096,6
17097,1
17098,7
17099,9
17100,0
17101,0
17102,2
17103,0
17104,4
17105,7
17106,1
17107,5
17108,6
17109,9
17110,9
17111,0
17112,3
17113,8
17114,7
17115,7
17116,1
17117,8
17118,0
17119,1
17120,0
17121,7
17122,8
17123,4
17124,3
17125,8
17126,8
17127,6
17128,9
17129,7
17130,3
17131,3
17132,8
17133,1
17134,0
17135,2
17136,4
17137,9
17138,3
17139,7
17140,1
17141,1
17142,6
17143,4
17144,9
17145,4
17146,8
17147,9
17148,3
17149,2
17150,5
17151,8
17152,2
17153,8
17154,3
17155,2
17156,4
17157,7
17158,4
